id,merchant_id,shopper_id,amount_cents,created_at,completed_at
2913,8,318,14761,23/03/2018 01:36:00,25/03/2018 03:13:10
2914,14,20,17632,23/03/2018 02:24:00,25/03/2018 18:09:02
2915,2,383,28234,23/03/2018 03:12:00,24/03/2018 07:23:34
2917,5,284,39457,23/03/2018 04:48:00,25/03/2018 05:25:56
2919,14,73,42770,23/03/2018 06:24:00,25/03/2018 10:50:43
2920,2,336,20009,23/03/2018 07:12:00,25/03/2018 15:14:07
2921,12,385,27333,23/03/2018 08:00:00,25/03/2018 14:30:32
2923,6,279,10809,23/03/2018 09:36:00,25/03/2018 20:33:50
2924,8,268,42754,23/03/2018 10:24:00,25/03/2018 07:09:31
2928,10,9,41284,23/03/2018 13:36:00,25/03/2018 16:23:25
2930,4,259,19514,23/03/2018 15:12:00,25/03/2018 06:20:48
2931,7,365,35408,23/03/2018 16:00:00,24/03/2018 21:01:53
2933,12,370,5511,23/03/2018 17:36:00,25/03/2018 21:11:13
2935,2,376,6790,23/03/2018 19:12:00,26/03/2018 12:18:27
2937,1,31,21310,23/03/2018 20:48:00,25/03/2018 19:14:46
2938,7,154,41584,23/03/2018 21:36:00,25/03/2018 16:21:37
2939,1,188,15519,23/03/2018 22:24:00,26/03/2018 13:50:57
2940,12,130,26932,23/03/2018 23:12:00,25/03/2018 08:25:30
2942,13,224,8861,24/03/2018 00:36:00,26/03/2018 01:58:09
2943,6,323,39727,24/03/2018 01:12:00,26/03/2018 10:29:40
2945,6,302,29133,24/03/2018 02:24:00,25/03/2018 08:08:42
2946,5,217,25446,24/03/2018 03:00:00,25/03/2018 10:00:44
2947,13,40,26407,24/03/2018 03:36:00,25/03/2018 17:52:22
2948,2,194,38143,24/03/2018 04:12:00,26/03/2018 11:04:59
2949,13,18,360,24/03/2018 04:48:00,25/03/2018 12:32:00
2951,8,383,23665,24/03/2018 06:00:00,25/03/2018 19:09:38
2952,5,193,18551,24/03/2018 06:36:00,26/03/2018 08:45:05
2953,7,353,7241,24/03/2018 07:12:00,27/03/2018 00:31:01
2954,8,167,22139,24/03/2018 07:48:00,26/03/2018 21:50:13
2955,2,192,30462,24/03/2018 08:24:00,26/03/2018 02:01:57
2957,3,370,43760,24/03/2018 09:36:00,25/03/2018 18:49:48
2958,14,215,148,24/03/2018 10:12:00,25/03/2018 15:30:37
2959,7,244,44594,24/03/2018 10:48:00,26/03/2018 12:44:48
2960,10,150,24036,24/03/2018 11:24:00,26/03/2018 15:53:18
2962,12,40,17468,24/03/2018 12:36:00,26/03/2018 18:33:47
2963,6,139,41363,24/03/2018 13:12:00,25/03/2018 16:09:26
2966,12,315,32585,24/03/2018 15:00:00,26/03/2018 20:33:51
2968,1,67,32669,24/03/2018 16:12:00,26/03/2018 11:53:34
2969,4,271,38876,24/03/2018 16:48:00,25/03/2018 21:32:14
2971,5,288,6567,24/03/2018 18:00:00,26/03/2018 04:06:02
2972,13,218,33201,24/03/2018 18:36:00,25/03/2018 21:43:08
2974,8,54,34514,24/03/2018 19:48:00,25/03/2018 21:27:38
2975,11,291,35359,24/03/2018 20:24:00,27/03/2018 06:44:33
2976,4,167,37765,24/03/2018 21:00:00,26/03/2018 13:39:07
2977,6,110,8986,24/03/2018 21:36:00,25/03/2018 21:47:15
2978,13,15,22372,24/03/2018 22:12:00,26/03/2018 14:45:54
2981,4,297,25831,25/03/2018 00:00:00,26/03/2018 07:43:07
2982,13,54,27315,25/03/2018 00:41:00,27/03/2018 04:26:24
2983,1,349,10840,25/03/2018 01:22:00,27/03/2018 06:26:12
2984,1,77,9807,25/03/2018 02:03:00,26/03/2018 08:15:31
2985,5,21,13990,25/03/2018 02:44:00,27/03/2018 07:58:30
2987,7,236,17204,25/03/2018 04:06:00,27/03/2018 20:09:27
2989,2,382,36586,25/03/2018 05:28:00,27/03/2018 18:20:51
2990,2,373,21317,25/03/2018 06:09:00,27/03/2018 17:46:02
2991,11,140,40942,25/03/2018 06:50:00,27/03/2018 13:42:38
2992,2,348,36846,25/03/2018 07:31:00,27/03/2018 10:36:28
2993,4,284,21646,25/03/2018 08:12:00,27/03/2018 02:31:20
2996,2,327,31937,25/03/2018 10:15:00,27/03/2018 15:45:16
2997,6,54,33475,25/03/2018 10:56:00,28/03/2018 02:35:16
2998,10,197,18851,25/03/2018 11:37:00,26/03/2018 23:31:39
3007,6,90,18737,25/03/2018 17:46:00,
3008,10,370,21385,25/03/2018 18:27:00,
3030,6,207,35046,26/03/2018 07:28:00,
3031,7,202,21869,26/03/2018 08:00:00,
3037,3,36,13539,26/03/2018 11:12:00,
3046,8,256,42989,26/03/2018 16:00:00,
3047,12,45,28451,26/03/2018 16:32:00,
3055,6,287,3125,26/03/2018 20:48:00,
3084,1,83,21647,27/03/2018 12:16:00,
3098,1,185,14807,27/03/2018 19:44:00,
3102,5,316,18024,27/03/2018 21:52:00,
3107,14,2,19998,28/03/2018 01:26:00,
3003,14,2,37333,25/03/2018 15:02:00,27/03/2018 17:07:52
3004,9,224,12330,25/03/2018 15:43:00,28/03/2018 09:23:36
3005,2,44,23484,25/03/2018 16:24:00,27/03/2018 10:30:48
3006,8,175,21782,25/03/2018 17:05:00,28/03/2018 09:15:52
3009,8,91,10662,25/03/2018 19:08:00,27/03/2018 08:58:54
3010,12,183,21197,25/03/2018 19:49:00,28/03/2018 00:29:54
3012,14,255,10661,25/03/2018 21:11:00,27/03/2018 12:48:59
3013,2,103,20992,25/03/2018 21:52:00,27/03/2018 08:47:41
3014,12,233,24595,25/03/2018 22:33:00,26/03/2018 23:20:30
3015,12,137,28705,25/03/2018 23:14:00,27/03/2018 10:36:29
3016,10,253,44977,25/03/2018 23:55:00,27/03/2018 01:23:12
3018,1,375,20636,26/03/2018 01:04:00,27/03/2018 16:52:49
3019,9,254,16978,26/03/2018 01:36:00,27/03/2018 04:58:42
3020,14,28,42227,26/03/2018 02:08:00,28/03/2018 09:07:43
3021,9,185,29448,26/03/2018 02:40:00,27/03/2018 12:09:07
3022,2,126,10216,26/03/2018 03:12:00,27/03/2018 08:28:06
3024,8,397,17001,26/03/2018 04:16:00,27/03/2018 09:15:43
3025,10,278,14154,26/03/2018 04:48:00,27/03/2018 14:01:56
3026,10,169,25783,26/03/2018 05:20:00,28/03/2018 23:01:09
3027,10,245,17325,26/03/2018 05:52:00,27/03/2018 17:45:16
3028,5,35,14889,26/03/2018 06:24:00,27/03/2018 14:21:26
3029,5,201,8904,26/03/2018 06:56:00,28/03/2018 13:08:31
3033,11,271,140,26/03/2018 09:04:00,27/03/2018 12:07:37
3034,13,293,12931,26/03/2018 09:36:00,29/03/2018 03:09:28
3035,6,11,13551,26/03/2018 10:08:00,28/03/2018 05:39:40
3036,8,375,40221,26/03/2018 10:40:00,27/03/2018 17:41:01
3038,13,204,20465,26/03/2018 11:44:00,29/03/2018 04:55:56
3040,5,203,30779,26/03/2018 12:48:00,29/03/2018 05:01:35
3041,4,191,44320,26/03/2018 13:20:00,28/03/2018 19:25:37
3042,9,267,36728,26/03/2018 13:52:00,29/03/2018 01:53:05
3043,8,373,4893,26/03/2018 14:24:00,27/03/2018 18:58:41
3044,13,31,16331,26/03/2018 14:56:00,29/03/2018 06:38:28
3048,2,247,20756,26/03/2018 17:04:00,28/03/2018 19:41:36
3049,11,76,13045,26/03/2018 17:36:00,28/03/2018 11:36:05
3050,14,59,6716,26/03/2018 18:08:00,27/03/2018 19:31:43
3051,7,356,31647,26/03/2018 18:40:00,28/03/2018 12:54:01
3052,3,114,43868,26/03/2018 19:12:00,28/03/2018 08:16:31
3053,12,254,27555,26/03/2018 19:44:00,28/03/2018 05:13:19
3056,9,395,33215,26/03/2018 21:20:00,29/03/2018 09:00:22
3057,12,57,38523,26/03/2018 21:52:00,29/03/2018 13:49:07
3058,6,108,39502,26/03/2018 22:24:00,29/03/2018 00:11:16
3059,13,123,22964,26/03/2018 22:56:00,29/03/2018 02:14:53
3060,11,231,25227,26/03/2018 23:28:00,29/03/2018 13:33:57
3062,2,251,17015,27/03/2018 00:32:00,29/03/2018 09:50:42
3063,6,156,36487,27/03/2018 01:04:00,29/03/2018 01:57:21
3064,11,160,28234,27/03/2018 01:36:00,28/03/2018 23:33:22
3065,2,195,35404,27/03/2018 02:08:00,29/03/2018 09:30:27
3066,9,331,41719,27/03/2018 02:40:00,28/03/2018 05:32:19
3068,9,143,5287,27/03/2018 03:44:00,29/03/2018 13:01:24
3069,5,185,3003,27/03/2018 04:16:00,29/03/2018 06:07:18
3070,8,391,11598,27/03/2018 04:48:00,29/03/2018 12:44:19
3071,8,239,28429,27/03/2018 05:20:00,28/03/2018 20:07:49
3072,3,231,14672,27/03/2018 05:52:00,29/03/2018 08:22:43
3073,7,3,4331,27/03/2018 06:24:00,29/03/2018 09:36:41
3075,6,183,32028,27/03/2018 07:28:00,29/03/2018 08:39:37
3076,4,306,40419,27/03/2018 08:00:00,29/03/2018 16:33:29
3077,8,58,41549,27/03/2018 08:32:00,29/03/2018 07:00:21
3078,6,272,7561,27/03/2018 09:04:00,29/03/2018 20:15:48
3079,3,224,44522,27/03/2018 09:36:00,28/03/2018 11:40:45
3081,5,244,35509,27/03/2018 10:40:00,29/03/2018 02:09:02
3082,10,13,12120,27/03/2018 11:12:00,28/03/2018 18:45:10
3083,4,235,33240,27/03/2018 11:44:00,29/03/2018 13:39:36
3085,6,137,15183,27/03/2018 12:48:00,28/03/2018 22:19:33
3086,6,206,30802,27/03/2018 13:20:00,28/03/2018 19:01:56
3088,1,190,13794,27/03/2018 14:24:00,29/03/2018 04:32:33
3089,2,298,18057,27/03/2018 14:56:00,30/03/2018 08:52:00
3090,12,23,37420,27/03/2018 15:28:00,30/03/2018 02:56:33
3091,5,121,16475,27/03/2018 16:00:00,30/03/2018 01:16:43
3092,11,381,15176,27/03/2018 16:32:00,29/03/2018 02:25:08
3093,6,387,11244,27/03/2018 17:04:00,29/03/2018 16:59:08
3095,2,198,19686,27/03/2018 18:08:00,30/03/2018 09:50:24
3096,1,355,15725,27/03/2018 18:40:00,28/03/2018 20:52:26
3097,11,295,42748,27/03/2018 19:12:00,30/03/2018 09:54:51
3099,2,272,22795,27/03/2018 20:16:00,29/03/2018 15:32:42
3100,11,183,8698,27/03/2018 20:48:00,30/03/2018 03:37:48
3103,12,105,7286,27/03/2018 22:24:00,29/03/2018 20:39:29
3104,5,263,14501,27/03/2018 22:56:00,30/03/2018 09:23:36
3105,14,172,3104,27/03/2018 23:28:00,30/03/2018 16:36:29
3106,13,309,6552,28/03/2018 00:43:00,29/03/2018 07:21:33
3108,6,176,3103,28/03/2018 02:09:00,30/03/2018 05:23:30
3110,10,235,32352,28/03/2018 03:35:00,30/03/2018 14:59:52
3111,4,232,23246,28/03/2018 04:18:00,30/03/2018 20:31:09
3112,12,135,33322,28/03/2018 05:01:00,29/03/2018 10:23:21
3113,13,174,29634,28/03/2018 05:44:00,30/03/2018 17:24:39
3114,4,224,43226,28/03/2018 06:27:00,30/03/2018 04:26:48
3115,14,111,36968,28/03/2018 07:10:00,30/03/2018 00:03:02
3117,1,270,22466,28/03/2018 08:36:00,30/03/2018 03:32:34
3118,3,292,16257,28/03/2018 09:19:00,29/03/2018 22:40:48
3119,3,390,14007,28/03/2018 10:02:00,30/03/2018 17:48:07
3120,2,366,13779,28/03/2018 10:45:00,29/03/2018 20:23:25
3126,5,191,7897,28/03/2018 15:03:00,
3135,1,101,29130,28/03/2018 21:30:00,
3136,13,273,30502,28/03/2018 22:13:00,
3140,8,222,39535,29/03/2018 01:30:00,
3141,5,348,26398,29/03/2018 02:15:00,
3142,5,118,3351,29/03/2018 03:00:00,
3146,11,139,12182,29/03/2018 06:00:00,
3148,12,275,12998,29/03/2018 07:30:00,
3151,6,387,26959,29/03/2018 09:45:00,
3166,14,266,34430,29/03/2018 21:00:00,
3177,3,156,35372,30/03/2018 04:05:00,
3183,3,342,4194,30/03/2018 07:35:00,
3197,3,123,21895,30/03/2018 15:45:00,
3198,5,277,22805,30/03/2018 16:20:00,
3201,13,400,20233,30/03/2018 18:05:00,
3210,8,147,28776,30/03/2018 23:20:00,
3218,3,253,31718,31/03/2018 05:43:00,
3123,7,228,13896,28/03/2018 12:54:00,31/03/2018 01:25:23
3124,13,36,37315,28/03/2018 13:37:00,30/03/2018 13:09:56
3125,6,244,33960,28/03/2018 14:20:00,31/03/2018 03:31:41
3127,10,36,19010,28/03/2018 15:46:00,30/03/2018 22:43:35
3128,9,247,42948,28/03/2018 16:29:00,30/03/2018 08:32:23
3129,7,336,13173,28/03/2018 17:12:00,29/03/2018 20:26:41
3131,1,157,9581,28/03/2018 18:38:00,30/03/2018 09:08:24
3132,4,305,31645,28/03/2018 19:21:00,30/03/2018 13:15:36
3133,11,18,30006,28/03/2018 20:04:00,30/03/2018 01:37:01
3134,4,36,26793,28/03/2018 20:47:00,30/03/2018 21:49:49
3137,12,341,33425,28/03/2018 22:56:00,30/03/2018 09:23:59
3139,6,54,42508,29/03/2018 00:45:00,31/03/2018 00:07:52
3143,4,310,39518,29/03/2018 03:45:00,30/03/2018 08:58:42
3144,4,200,29333,29/03/2018 04:30:00,31/03/2018 12:17:10
3145,8,144,6074,29/03/2018 05:15:00,31/03/2018 09:46:32
3147,6,83,32996,29/03/2018 06:45:00,31/03/2018 05:51:49
3150,11,185,31924,29/03/2018 09:00:00,31/03/2018 17:11:36
3152,8,18,23127,29/03/2018 10:30:00,30/03/2018 22:42:24
3153,6,296,40982,29/03/2018 11:15:00,31/03/2018 14:32:43
3154,14,128,33289,29/03/2018 12:00:00,31/03/2018 05:52:36
3155,5,227,21196,29/03/2018 12:45:00,31/03/2018 14:58:13
3156,9,136,14328,29/03/2018 13:30:00,31/03/2018 07:37:18
3158,6,250,5474,29/03/2018 15:00:00,01/04/2018 09:03:11
3159,1,194,24065,29/03/2018 15:45:00,31/03/2018 08:15:12
3160,14,143,20623,29/03/2018 16:30:00,31/03/2018 00:39:39
3161,14,133,19165,29/03/2018 17:15:00,31/03/2018 22:37:41
3162,7,271,11261,29/03/2018 18:00:00,01/04/2018 07:27:24
3164,7,26,10088,29/03/2018 19:30:00,31/03/2018 08:49:30
3165,9,61,11169,29/03/2018 20:15:00,01/04/2018 01:18:37
3167,4,365,26742,29/03/2018 21:45:00,30/03/2018 22:15:37
3168,11,1,6222,29/03/2018 22:30:00,31/03/2018 13:32:37
3169,8,32,29664,29/03/2018 23:15:00,31/03/2018 20:13:32
3171,9,67,40677,30/03/2018 00:35:00,01/04/2018 13:20:55
3172,10,346,6042,30/03/2018 01:10:00,31/03/2018 19:10:53
3173,10,166,6772,30/03/2018 01:45:00,01/04/2018 07:31:53
3174,14,363,35501,30/03/2018 02:20:00,01/04/2018 10:07:17
3175,8,127,29053,30/03/2018 02:55:00,31/03/2018 07:28:38
3176,12,168,40810,30/03/2018 03:30:00,31/03/2018 07:42:57
3179,5,257,27108,30/03/2018 05:15:00,31/03/2018 12:47:04
3180,2,22,24514,30/03/2018 05:50:00,01/04/2018 07:02:32
3181,13,160,24045,30/03/2018 06:25:00,01/04/2018 19:27:39
3182,3,325,18010,30/03/2018 07:00:00,01/04/2018 00:53:03
3184,2,296,31916,30/03/2018 08:10:00,01/04/2018 09:34:08
3186,5,20,18077,30/03/2018 09:20:00,01/04/2018 02:40:14
3187,9,281,42309,30/03/2018 09:55:00,02/04/2018 00:24:07
3188,4,258,40058,30/03/2018 10:30:00,31/03/2018 11:05:41
3189,11,116,21917,30/03/2018 11:05:00,31/03/2018 15:20:34
3190,6,132,16803,30/03/2018 11:40:00,31/03/2018 16:30:11
3192,7,69,8148,30/03/2018 12:50:00,01/04/2018 23:59:43
3193,11,143,21054,30/03/2018 13:25:00,01/04/2018 20:37:49
3194,9,55,3015,30/03/2018 14:00:00,01/04/2018 15:35:10
3195,6,56,41637,30/03/2018 14:35:00,01/04/2018 21:28:02
3196,5,367,13534,30/03/2018 15:10:00,31/03/2018 21:57:00
3199,13,15,31031,30/03/2018 16:55:00,01/04/2018 05:30:27
3202,5,267,41622,30/03/2018 18:40:00,31/03/2018 23:30:18
3203,2,290,15057,30/03/2018 19:15:00,31/03/2018 23:57:08
3204,5,359,34066,30/03/2018 19:50:00,01/04/2018 12:54:42
3205,12,67,42792,30/03/2018 20:25:00,02/04/2018 10:01:32
3206,7,230,7117,30/03/2018 21:00:00,01/04/2018 06:08:03
3208,11,252,5053,30/03/2018 22:10:00,02/04/2018 00:23:31
3209,2,313,23225,30/03/2018 22:45:00,01/04/2018 21:34:21
3211,13,346,44429,30/03/2018 23:55:00,01/04/2018 05:19:11
3212,13,364,33888,31/03/2018 00:49:00,02/04/2018 10:31:27
3213,12,86,18638,31/03/2018 01:38:00,02/04/2018 04:20:12
3215,4,79,8703,31/03/2018 03:16:00,01/04/2018 22:29:56
3216,9,197,29411,31/03/2018 04:05:00,02/04/2018 16:38:34
3217,1,22,24073,31/03/2018 04:54:00,02/04/2018 16:56:41
3219,12,397,33768,31/03/2018 06:32:00,02/04/2018 20:04:50
3220,12,99,25668,31/03/2018 07:21:00,01/04/2018 09:43:05
3221,1,345,31055,31/03/2018 08:10:00,02/04/2018 12:57:47
3223,10,155,20709,31/03/2018 09:48:00,02/04/2018 11:21:03
3224,6,184,8855,31/03/2018 10:37:00,01/04/2018 21:31:53
3225,2,307,5414,31/03/2018 11:26:00,01/04/2018 16:39:52
3226,3,96,8113,31/03/2018 12:15:00,02/04/2018 21:38:09
3227,11,11,23973,31/03/2018 13:04:00,01/04/2018 13:24:12
3229,5,11,8310,31/03/2018 14:42:00,02/04/2018 23:08:14
3230,4,268,21314,31/03/2018 15:31:00,03/04/2018 00:22:49
3231,4,377,28794,31/03/2018 16:20:00,02/04/2018 11:05:12
3232,12,256,31078,31/03/2018 17:09:00,02/04/2018 05:55:11
3233,11,237,14996,31/03/2018 17:58:00,03/04/2018 00:39:49
3235,2,332,33398,31/03/2018 19:36:00,03/04/2018 01:14:18
3236,11,400,17285,31/03/2018 20:25:00,02/04/2018 19:34:12
3237,9,18,17209,31/03/2018 21:14:00,02/04/2018 02:31:41
3238,8,379,36689,31/03/2018 22:03:00,02/04/2018 05:54:53
3239,13,129,18834,31/03/2018 22:52:00,03/04/2018 13:47:36
3240,1,167,8655,31/03/2018 23:41:00,02/04/2018 02:47:33
1,5,369,26761,01/01/2018 00:57:00,02/01/2018 03:56:25
2,14,63,29259,01/01/2018 01:54:00,03/01/2018 02:32:49
11,13,305,14290,01/01/2018 10:27:00,04/01/2018 00:38:54
19,10,16,36957,01/01/2018 18:03:00,04/01/2018 06:56:36
25,11,47,20251,01/01/2018 23:45:00,04/01/2018 01:39:06
33,10,175,27102,02/01/2018 06:08:00,03/01/2018 06:50:38
39,5,78,38274,02/01/2018 10:44:00,04/01/2018 19:23:25
48,2,31,22002,02/01/2018 17:38:00,05/01/2018 10:57:53
55,14,37,22846,02/01/2018 23:00:00,05/01/2018 16:09:12
62,5,45,38498,03/01/2018 06:00:00,04/01/2018 22:38:08
71,9,105,21611,03/01/2018 15:00:00,05/01/2018 21:35:31
79,1,249,38553,03/01/2018 23:00:00,05/01/2018 16:05:09
85,11,92,18320,04/01/2018 03:25:00,05/01/2018 17:15:57
91,5,134,19111,04/01/2018 07:31:00,06/01/2018 02:43:30
98,4,372,20738,04/01/2018 12:18:00,06/01/2018 11:40:39
105,1,381,7838,04/01/2018 17:05:00,07/01/2018 00:22:48
112,13,365,8390,04/01/2018 21:52:00,07/01/2018 12:43:09
120,4,266,4420,05/01/2018 03:00:00,06/01/2018 06:47:40
121,8,370,10452,05/01/2018 03:36:00,06/01/2018 04:59:29
122,10,285,14440,05/01/2018 04:12:00,07/01/2018 06:07:53
131,10,234,28428,05/01/2018 09:36:00,07/01/2018 21:40:46
139,2,396,11841,05/01/2018 14:24:00,08/01/2018 05:54:19
148,14,146,33716,05/01/2018 19:48:00,07/01/2018 08:57:27
158,3,265,24755,06/01/2018 02:24:00,08/01/2018 11:00:19
165,9,2,28171,06/01/2018 06:36:00,07/01/2018 08:43:57
172,10,339,22073,06/01/2018 10:48:00,08/01/2018 15:50:51
179,1,183,23823,06/01/2018 15:00:00,09/01/2018 00:55:59
185,8,61,2735,06/01/2018 18:36:00,08/01/2018 20:44:20
192,12,118,37256,06/01/2018 22:48:00,08/01/2018 03:12:16
200,4,281,35024,07/01/2018 05:30:00,09/01/2018 13:21:49
206,14,102,20441,07/01/2018 11:00:00,09/01/2018 04:31:30
212,13,296,13542,07/01/2018 16:30:00,09/01/2018 17:37:39
222,5,246,31950,08/01/2018 02:00:00,10/01/2018 03:26:05
231,2,167,40495,08/01/2018 11:00:00,10/01/2018 09:35:52
238,14,206,37177,08/01/2018 18:00:00,10/01/2018 09:53:15
242,8,176,24335,08/01/2018 22:00:00,11/01/2018 02:40:27
243,14,322,12372,08/01/2018 23:00:00,10/01/2018 13:23:17
252,1,292,23919,09/01/2018 05:04:00,11/01/2018 18:21:31
259,14,122,42146,09/01/2018 09:30:00,11/01/2018 03:16:30
268,7,11,3692,09/01/2018 15:12:00,12/01/2018 08:22:26
277,9,150,36038,09/01/2018 20:54:00,10/01/2018 21:23:35
284,2,237,28878,10/01/2018 02:24:00,11/01/2018 06:56:14
291,6,186,2554,10/01/2018 08:00:00,13/01/2018 01:00:49
298,10,238,33507,10/01/2018 13:36:00,11/01/2018 21:44:08
307,1,146,10796,10/01/2018 20:48:00,13/01/2018 04:11:07
313,12,143,34437,11/01/2018 01:12:00,13/01/2018 06:31:43
321,7,204,5710,11/01/2018 06:00:00,13/01/2018 18:56:29
328,10,320,19575,11/01/2018 10:12:00,13/01/2018 08:12:08
335,6,220,43185,11/01/2018 14:24:00,13/01/2018 08:26:04
344,7,331,24872,11/01/2018 19:48:00,13/01/2018 14:02:34
350,11,132,7213,11/01/2018 23:24:00,14/01/2018 05:04:57
356,10,310,32321,12/01/2018 04:15:00,13/01/2018 18:19:25
361,2,241,5402,12/01/2018 08:30:00,14/01/2018 20:17:10
362,5,274,3598,12/01/2018 09:21:00,13/01/2018 18:42:24
369,10,330,23277,12/01/2018 15:18:00,15/01/2018 00:03:02
376,12,302,14572,12/01/2018 21:15:00,14/01/2018 00:20:10
383,9,128,7468,13/01/2018 03:48:00,15/01/2018 07:49:46
391,6,62,41988,13/01/2018 11:24:00,15/01/2018 13:41:04
399,3,212,25580,13/01/2018 19:00:00,16/01/2018 06:54:45
405,6,126,31558,14/01/2018 00:36:00,15/01/2018 01:44:15
415,11,362,12127,14/01/2018 06:36:00,15/01/2018 09:39:55
423,14,144,18118,14/01/2018 11:24:00,15/01/2018 19:56:29
430,5,327,39893,14/01/2018 15:36:00,17/01/2018 03:53:01
437,3,36,18030,14/01/2018 19:48:00,16/01/2018 02:15:55
443,7,338,36655,14/01/2018 23:24:00,16/01/2018 06:55:22
453,6,3,12823,15/01/2018 05:33:00,17/01/2018 15:47:38
464,9,270,33456,15/01/2018 12:20:00,17/01/2018 01:51:25
470,1,345,31201,15/01/2018 16:02:00,17/01/2018 14:12:49
478,7,36,9753,15/01/2018 20:58:00,18/01/2018 06:53:23
481,14,272,34195,15/01/2018 22:49:00,17/01/2018 08:18:21
482,7,14,17780,15/01/2018 23:26:00,17/01/2018 00:50:43
489,1,322,26565,16/01/2018 03:51:00,18/01/2018 00:29:21
495,1,341,6086,16/01/2018 07:09:00,17/01/2018 07:52:48
502,13,77,16552,16/01/2018 11:00:00,18/01/2018 13:19:18
512,14,148,42897,16/01/2018 16:30:00,17/01/2018 19:49:59
518,2,46,32409,16/01/2018 19:48:00,18/01/2018 19:16:18
526,8,148,13865,17/01/2018 00:42:00,18/01/2018 20:54:49
538,5,26,44429,17/01/2018 09:06:00,19/01/2018 19:57:14
544,13,231,34008,17/01/2018 13:18:00,19/01/2018 04:41:02
551,11,271,25606,17/01/2018 18:12:00,18/01/2018 18:55:35
560,10,31,20832,18/01/2018 00:48:00,20/01/2018 12:35:28
568,6,313,4181,18/01/2018 07:12:00,20/01/2018 12:50:03
575,8,209,23844,18/01/2018 12:48:00,19/01/2018 15:22:44
584,8,83,6925,18/01/2018 20:00:00,21/01/2018 09:44:23
590,9,97,22855,19/01/2018 00:32:00,21/01/2018 01:27:53
598,10,183,17126,19/01/2018 04:48:00,20/01/2018 13:12:39
601,10,306,14989,19/01/2018 06:24:00,20/01/2018 15:19:34
602,1,29,13607,19/01/2018 06:56:00,21/01/2018 16:46:16
609,1,267,24135,19/01/2018 10:40:00,20/01/2018 22:10:13
616,13,252,4350,19/01/2018 14:24:00,21/01/2018 02:02:54
622,5,220,6313,19/01/2018 17:36:00,22/01/2018 00:40:48
629,12,69,8761,19/01/2018 21:20:00,21/01/2018 09:04:40
635,6,310,27276,20/01/2018 01:22:00,21/01/2018 07:25:32
641,8,298,41976,20/01/2018 05:28:00,22/01/2018 01:15:19
648,4,81,3464,20/01/2018 10:15:00,21/01/2018 16:15:37
656,5,17,7971,20/01/2018 15:43:00,23/01/2018 09:49:11
665,5,146,34695,20/01/2018 21:52:00,23/01/2018 13:22:09
674,3,160,41522,21/01/2018 07:12:00,22/01/2018 12:00:10
681,6,171,37587,21/01/2018 15:36:00,23/01/2018 06:37:26
687,8,183,23936,21/01/2018 22:48:00,24/01/2018 15:57:35
699,4,41,75,22/01/2018 13:12:00,24/01/2018 07:03:09
706,14,210,36069,22/01/2018 21:36:00,25/01/2018 12:29:37
715,10,214,33519,23/01/2018 06:25:00,24/01/2018 10:10:04
721,9,344,33967,23/01/2018 11:55:00,26/01/2018 04:58:08
722,2,146,9422,23/01/2018 12:50:00,26/01/2018 04:56:17
731,13,273,23540,23/01/2018 21:05:00,25/01/2018 02:15:32
737,4,199,9245,24/01/2018 02:18:00,25/01/2018 14:47:44
743,12,347,35556,24/01/2018 06:54:00,26/01/2018 06:16:03
751,8,190,28383,24/01/2018 13:02:00,26/01/2018 20:36:36
758,2,148,41533,24/01/2018 18:24:00,27/01/2018 06:29:43
764,5,103,13028,24/01/2018 23:00:00,27/01/2018 00:12:29
773,13,136,28753,25/01/2018 04:16:00,26/01/2018 21:48:23
782,6,57,25301,25/01/2018 09:04:00,27/01/2018 12:38:14
789,5,154,29748,25/01/2018 12:48:00,27/01/2018 21:16:56
796,9,51,42425,25/01/2018 16:32:00,27/01/2018 23:44:39
805,5,400,37529,25/01/2018 21:20:00,27/01/2018 03:04:55
812,9,155,17878,26/01/2018 01:39:00,28/01/2018 03:54:25
820,11,191,7010,26/01/2018 06:03:00,28/01/2018 21:19:23
826,1,266,12948,26/01/2018 09:21:00,28/01/2018 00:02:21
835,14,156,8791,26/01/2018 14:18:00,28/01/2018 00:33:18
841,9,220,43354,26/01/2018 17:36:00,28/01/2018 21:02:53
842,12,322,38650,26/01/2018 18:09:00,27/01/2018 21:58:25
851,9,258,7832,26/01/2018 23:06:00,29/01/2018 09:47:27
858,11,201,27759,27/01/2018 03:06:00,29/01/2018 21:05:37
864,1,40,433,27/01/2018 06:12:00,29/01/2018 14:07:28
871,5,239,33387,27/01/2018 09:49:00,28/01/2018 21:40:39
877,9,310,4649,27/01/2018 12:55:00,29/01/2018 11:10:10
887,6,373,15142,27/01/2018 18:05:00,29/01/2018 17:58:02
895,2,124,21108,27/01/2018 22:13:00,29/01/2018 12:18:28
902,4,20,4398,28/01/2018 02:44:00,29/01/2018 06:41:21
908,7,320,37340,28/01/2018 06:50:00,30/01/2018 13:55:04
916,14,391,12033,28/01/2018 12:18:00,29/01/2018 15:06:35
923,11,212,29120,28/01/2018 17:05:00,30/01/2018 03:16:11
929,11,7,21725,28/01/2018 21:11:00,30/01/2018 20:11:48
939,5,364,44267,29/01/2018 05:06:00,30/01/2018 06:39:41
945,13,27,38385,29/01/2018 10:12:00,30/01/2018 19:38:01
